Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
100435218,TP53,tumor protein p53,Pongo abelii,Sumatran orangutan,XM_002826974.4,XP_002827020.2,,model,,default-seq
100468516,TP53,tumor protein p53,Ailuropoda melanoleuca,giant panda,XM_002924437.4,XP_002924483.1,,model,,default-seq
100583326,TP53,tumor protein p53,Nomascus leucogenys,northern white-cheeked gibbon,XM_030800485.1,XP_030656345.1,,model,,default-seq
100663725,TP53,tumor protein p53,Loxodonta africana,African savanna elephant,XM_003416902.3,XP_003416950.2,,model,,default-seq
100682525,Tp53,tumor protein p53,Cricetulus griseus,Chinese hamster,NM_001243976.1,NP_001230905.1,,curated,,default-seq
100702587,tp53,tumor protein p53,Oreochromis niloticus,Nile tilapia,XM_025905404.1,XP_025761189.1,11179131,model,,default-seq
100922473,TP53,tumor protein p53,Sarcophilus harrisii,Tasmanian devil,XM_031965443.1,XP_031821303.1,,model,,default-seq
100963622,TP53,tumor protein p53,Otolemur garnettii,small-eared galago,XM_012806041.2,XP_012661495.1,,model,,default-seq
100973941,TP53,tumor protein p53,Pan paniscus,pygmy chimpanzee,XM_003810066.3,XP_003810114.2,,model,,default-seq
101006608,TP53,tumor protein p53,Papio anubis,olive baboon,XM_003912272.5,XP_003912321.1,,model,,default-seq
101043647,TP53,tumor protein p53,Saimiri boliviensis,Bolivian squirrel monkey,XM_039476036.1,XP_039331970.1,,model,,default-seq
101079595,tp53,tumor protein p53,Takifugu rubripes,torafugu,XM_003966884.3,XP_003966933.1,11179131,model,,default-seq
101133524,TP53,tumor protein p53,Gorilla gorilla,western gorilla,XM_019013136.2,XP_018868681.2,,model,,default-seq
101285670,TP53,tumor protein p53,Orcinus orca,killer whale,XM_033422971.1,XP_033278862.1,,model,,default-seq
101319146,TP53,tumor protein p53,Tursiops truncatus,common bottlenose dolphin,XM_033848569.1,XP_033704460.1,,model,,default-seq
101351852,LOC101351852,tumor protein p53,Trichechus manatus latirostris,Florida manatee,XM_004376021.2,XP_004376078.1,,model,,default-seq
101362427,TP53,tumor protein p53,Odobenus rosmarus divergens,Pacific walrus,XM_004398491.1,XP_004398548.1,,model,,default-seq
101399576,LOC101399576,tumor protein p53,Ceratotherium simum simum,southern white rhinoceros,XM_014789552.1,XP_014645038.1,,model,,default-seq
101416069,TP53,tumor protein p53,Dasypus novemcinctus,nine-banded armadillo,XM_012529092.2,XP_012384546.1,,model,,default-seq
101480650,tp53,tumor protein p53,Maylandia zebra,zebra mbuna,XM_004571176.4,XP_004571233.1,11179131,model,,default-seq
101528346,TP53,tumor protein p53,Ochotona princeps,American pika,XM_004594783.1,XP_004594840.1,,model,,default-seq
101558045,TP53,tumor protein p53,Sorex araneus,European shrew,XM_004604858.1,XP_004604915.1,,model,,default-seq
101589830,Tp53,tumor protein p53,Octodon degus,degu,XM_004638424.2,XP_004638481.1,,model,,default-seq
101609339,Tp53,tumor protein p53,Jaculus jaculus,lesser Egyptian jerboa,XM_004669213.1,XP_004669270.1,,model,,default-seq
101632504,TP53,tumor protein p53,Condylura cristata,star-nosed mole,XM_004684639.2,XP_004684696.1,,model,,default-seq
101656530,TP53,tumor protein p53,Echinops telfairi,small Madagascar hedgehog,XM_013007322.2,XP_012862776.1,,model,,default-seq
101677794,TP53,tumor protein p53,Mustela putorius furo,domestic ferret,XM_004760256.2,XP_004760313.2,,model,,default-seq
101701769,Tp53,tumor protein p53,Heterocephalus glaber,naked mole-rat,NM_001310270.1,NP_001297199.1,,curated,,default-seq
101833915,Tp53,tumor protein p53,Mesocricetus auratus,golden hamster,NM_001281661.1,NP_001268590.1,,curated,,default-seq
101942845,TP53,tumor protein p53,Chrysemys picta,Painted turtle,XM_005279339.2,XP_005279396.2,,model,,default-seq
101957738,Tp53,tumor protein p53,Ictidomys tridecemlineatus,thirteen-lined ground squirrel,XM_005332819.4,XP_005332876.1,,model,,default-seq
101978980,Tp53,tumor protein p53,Microtus ochrogaster,prairie vole,XM_005349777.1,XP_005349834.1,,model,,default-seq
102005455,Tp53,tumor protein p53,Chinchilla lanigera,long-tailed chinchilla,XM_005399463.2,XP_005399520.1,,model,,default-seq
102101491,TP53,tumor protein p53,Pseudopodoces humilis,Tibetan ground-tit,XM_014261886.1,XP_014117361.1,10170125,model,,default-seq
102135998,TP53,tumor protein p53,Macaca fascicularis,crab-eating macaque,NM_001287679.1,NP_001274608.1,,curated,,default-seq
102169621,TP53,tumor protein p53,Capra hircus,goat,XM_005693530.3,XP_005693587.1,,model,,default-seq
102203120,tp53,tumor protein p53,Pundamilia nyererei,,XM_005749774.1,XP_005749831.1,10326712,model,,default-seq
102219062,tp53,tumor protein p53,Xiphophorus maculatus,southern platyfish,NM_001286289.1,NP_001273218.1,11179131,curated,,default-seq
102244768,TP53,tumor protein p53,Myotis brandtii,Brandt's bat,XM_014549841.1,XP_014405327.1,,model,,default-seq
102272370,TP53,tumor protein p53,Bos mutus,wild yak,XM_005894802.2,XP_005894864.1,,model,,default-seq
102296334,tp53,tumor protein p53,Haplochromis burtoni,Burton's mouthbrooder,XM_005939677.2,XP_005939739.1,11179131,model,,default-seq
102376594,TP53,tumor protein p53,Alligator sinensis,Chinese alligator,XM_025195179.1,XP_025050964.1,10170140,model,,default-seq
102402069,TP53,tumor protein p53,Bubalus bubalis,water buffalo,NM_001290844.2,NP_001277773.2,,curated,,default-seq
102431418,TP53,tumor protein p53,Myotis lucifugus,little brown bat,XM_023743933.1,XP_023599701.1,,model,,default-seq
102448135,TP53,tumor protein p53,Pelodiscus sinensis,Chinese soft-shelled turtle,XM_006112136.3,XP_006112198.1,,model,,default-seq
102503238,TP53,tumor protein p53,Tupaia chinensis,Chinese tree shrew,NM_001287369.1,NP_001274298.1,,curated,,default-seq
102524476,TP53,tumor protein p53,Camelus ferus,Wild Bactrian camel,XM_006175816.3,XP_006175878.1,,model,,default-seq
102530959,TP53,tumor protein p53,Vicugna pacos,alpaca,XM_006218777.3,XP_006218839.1,,model,,default-seq
102570618,TP53,tumor protein p53,Alligator mississippiensis,American alligator,XM_006261004.3,XP_006261066.1,10170140,model,,default-seq
102690789,tp53,tumor protein p53,Lepisosteus oculatus,spotted gar,XM_015340733.1,XP_015196219.1,,model,,default-seq
102726420,TP53,tumor protein p53,Leptonychotes weddellii,Weddell seal,XM_006738887.2,XP_006738950.1,,model,,default-seq
102759012,TP53,tumor protein p53,Myotis davidii,,XM_015562573.1,XP_015418059.1,,model,,default-seq
102776078,tp53,tumor protein p53,Neolamprologus brichardi,,XM_006807693.2,XP_006807756.1,11179131,model,,default-seq
102835323,TP53,tumor protein p53,Chrysochloris asiatica,Cape golden mole,XM_006863387.1,XP_006863449.1,,model,,default-seq
102863330,TP53,tumor protein p53,Elephantulus edwardii,Cape elephant shrew,XM_006899135.1,XP_006899197.1,,model,,default-seq
102889604,TP53,tumor protein p53,Pteropus alecto,black flying fox,XM_006922335.3,XP_006922397.1,,model,,default-seq
102922013,Tp53,tumor protein p53,Peromyscus maniculatus bairdii,prairie deer mouse,XM_015992323.1,XP_015847809.1,,model,,default-seq
102934531,TP53,tumor protein p53,Chelonia mydas,Green sea turtle,XM_037887251.1,XP_037743179.1,,model,,default-seq
102962571,TP53,tumor protein p53,Panthera tigris altaica,Amur tiger,XM_015541817.1,XP_015397303.1,10326712,model,,default-seq
102985658,TP53,tumor protein p53,Physeter catodon,sperm whale,XM_028499408.1,XP_028355209.1,,model,,default-seq
103003426,TP53,tumor protein p53,Balaenoptera acutorostrata scammoni,,XM_007166385.1,XP_007166447.1,,model,,default-seq
103061365,TP53,tumor protein p53,Python bivittatus,Burmese python,XM_007433283.3,XP_007433345.1,,model,,default-seq
103089875,TP53,tumor protein p53,Lipotes vexillifer,Yangtze River dolphin,XM_007457790.1,XP_007457852.1,,model,,default-seq
103113788,TP53,tumor protein p53,Erinaceus europaeus,western European hedgehog,XM_007523372.2,XP_007523434.2,,model,,default-seq
103137501,tp53,tumor protein p53,Poecilia formosa,Amazon molly,XM_007551255.2,XP_007551317.1,11179131,model,,default-seq
103206754,TP53,tumor protein p53,Orycteropus afer afer,,XM_007952255.1,XP_007950446.1,,model,,default-seq
103242323,TP53,tumor protein p53,Chlorocebus sabaeus,green monkey,XM_008010192.2,XP_008008383.2,,model,,default-seq
103264637,TP53,tumor protein p53,Carlito syrichta,Philippine tarsier,XM_008062341.2,XP_008060532.1,,model,,default-seq
103296897,TP53,tumor protein p53,Eptesicus fuscus,big brown bat,XM_028128360.1,XP_027984161.1,,model,,default-seq
103358022,tp53,tumor protein p53,Stegastes partitus,bicolor damselfish,XM_008282818.1,XP_008281040.1,11179131,model,,default-seq
103387239,tp53,tumor protein p53,Cynoglossus semilaevis,tongue sole,XM_008321788.3,XP_008320010.1,11109581,model,,default-seq
103480460,tp53,tumor protein p53,Poecilia reticulata,guppy,XM_008435411.2,XP_008433633.1,11179131,model,,default-seq
103557703,TP53,tumor protein p53,Equus przewalskii,Przewalski's horse,XM_008530347.1,XP_008528569.1,,model,,default-seq
103591400,TP53,tumor protein p53,Galeopterus variegatus,Sunda flying lemur,XM_008573838.1,XP_008572060.1,,model,,default-seq
103660368,TP53,tumor protein p53,Ursus maritimus,polar bear,XM_008687972.2,XP_008686194.1,,model,,default-seq
103752115,Tp53,tumor protein p53,Nannospalax galili,Upper Galilee mountains blind mole rat,NM_001319288.1,NP_001306217.1,,curated,,default-seq
104661662,TP53,tumor protein p53,Rhinopithecus roxellana,golden snub-nosed monkey,XM_010362387.1,XP_010360689.1,,model,,default-seq
104834080,TP53,tumor protein p53,Haliaeetus leucocephalus,bald eagle,XM_010571169.1,XP_010569471.1,10170125,model,,default-seq
104855853,Tp53,tumor protein p53,Fukomys damarensis,Damara mole-rat,XM_010614891.3,XP_010613193.1,,model,,default-seq
104923960,tp53,tumor protein p53,Larimichthys crocea,large yellow croaker,XM_010737168.3,XP_010735470.2,11179131,model,,default-seq
104990761,TP53,tumor protein p53,Bison bison bison,,XM_010843072.1,XP_010841374.1,,model,,default-seq
105008589,tp53,tumor protein p53,Esox lucius,northern pike,XM_010867924.5,XP_010866226.1,,model,,default-seq
105077515,TP53,tumor protein p53,Camelus bactrianus,Bactrian camel,XM_010965924.1,XP_010964226.1,,model,,default-seq
105103011,TP53,tumor protein p53,Camelus dromedarius,Arabian camel,XM_010996514.2,XP_010994816.1,,model,,default-seq
105291226,TP53,tumor protein p53,Pteropus vampyrus,large flying fox,XM_011358864.2,XP_011357166.1,,model,,default-seq
105473688,TP53,tumor protein p53,Macaca nemestrina,pig-tailed macaque,XM_011727613.2,XP_011725915.1,,model,,default-seq
105523626,TP53,tumor protein p53,Colobus angolensis palliatus,,XM_011958558.1,XP_011813948.1,,model,,default-seq
105549866,TP53,tumor protein p53,Mandrillus leucophaeus,drill,XM_011994540.1,XP_011849930.1,,model,,default-seq
105582225,TP53,tumor protein p53,Cercocebus atys,sooty mangabey,XM_012052423.1,XP_011907813.1,,model,,default-seq
105720742,TP53,tumor protein p53,Aotus nancymaae,Ma's night monkey,XM_021674704.1,XP_021530379.1,,model,,default-seq
105819395,TP53,tumor protein p53,Propithecus coquereli,Coquerel's sifaka,XM_012655616.1,XP_012511070.1,,model,,default-seq
105877486,TP53,tumor protein p53,Microcebus murinus,gray mouse lemur,XM_012776058.2,XP_012631512.1,,model,,default-seq
105934647,tp53,tumor protein p53,Fundulus heteroclitus,mummichog,XM_012874736.2,XP_012730190.2,,model,,default-seq
105983546,Tp53,tumor protein p53,Dipodomys ordii,Ord's kangaroo rat,XM_013013490.1,XP_012868944.1,,model,,default-seq
106525321,tp53,tumor protein p53,Austrofundulus limnaeus,,XM_014019513.1,XP_013874967.1,11109581,model,,default-seq
106602901,tp53,tumor protein p53,Salmo salar,Atlantic salmon,XM_014195885.1,XP_014051360.1,,model,,default-seq
106844218,TP53,tumor protein p53,Equus asinus,ass,XM_014861557.1,XP_014717043.1,,model,,default-seq
106863822,TP53,tumor protein p53,Sturnus vulgaris,Common starling,XM_014893382.1,XP_014748868.1,10170125,model,,default-seq
106919132,tp53,tumor protein p53,Poecilia mexicana,,XM_014989315.1,XP_014844801.1,11179131,model,,default-seq
106945775,tp53,tumor protein p53,Poecilia latipinna,sailfin molly,XM_015029694.1,XP_014885180.1,11179131,model,,default-seq
106972437,TP53,tumor protein p53,Acinonyx jubatus,cheetah,XM_027047532.1,XP_026903333.1,,model,,default-seq
107087774,tp53,tumor protein p53,Cyprinodon variegatus,sheepshead minnow,XM_015379515.1,XP_015235001.1,10170130,model,,default-seq
107121079,TP53,tumor protein p53,Gekko japonicus,,XM_015423926.1,XP_015279412.1,10170140,model,,default-seq
107158007,Tp53,tumor protein p53,Marmota marmota marmota,Alpine marmot,XM_015504433.1,XP_015359919.1,,model,,default-seq
107377392,tp53,tumor protein p53,Nothobranchius furzeri,turquoise killifish,NM_001323800.1,NP_001310729.1,11109577,curated,,default-seq
107515689,TP53,tumor protein p53,Rousettus aegyptiacus,Egyptian rousette,XM_016154772.2,XP_016010258.1,,model,,default-seq
107544572,TP53,tumor protein p53,Miniopterus natalensis,,XM_016222486.1,XP_016077972.1,,model,,default-seq
107599945,tp53,tumor protein p53,Sinocyclocheilus grahami,,XM_016291694.1,XP_016147180.1,10170140,model,,default-seq
108228351,tp53,tumor protein p53,Kryptolebias marmoratus,mangrove rivulus,XM_017403894.3,XP_017259383.1,11179131,model,,default-seq
108306559,TP53,tumor protein p53,Cebus imitator,Panamanian white-faced capuchin,XM_017531594.2,XP_017387083.1,,model,,default-seq
108404266,TP53,tumor protein p53,Manis javanica,Malayan pangolin,XM_017671764.2,XP_017527253.1,,model,,default-seq
108514363,TP53,tumor protein p53,Rhinopithecus bieti,black snub-nosed monkey,XM_017850544.1,XP_017706033.1,,model,,default-seq
108804194,TP53,tumor protein p53,Nanorana parkeri,,XM_018575949.1,XP_018431451.1,10170125,model,,default-seq
108879980,tp53,tumor protein p53,Lates calcarifer,barramundi perch,XM_018671426.1,XP_018526942.1,11179131,model,,default-seq
108921730,tp53,tumor protein p53,Scleropages formosus,Asian bonytongue,XM_018731382.2,XP_018586898.1,,model,,default-seq
109082764,tp53,tumor protein p53,Cyprinus carpio,common carp,XM_019097598.1,XP_018953143.1,10170140,model,,default-seq
109245932,TP53,tumor protein p53,Panthera pardus,leopard,XM_019413568.1,XP_019269113.1,,model,,default-seq
109394672,TP53,tumor protein p53,Hipposideros armiger,great roundleaf bat,XM_019664961.1,XP_019520506.1,,model,,default-seq
109574238,TP53,tumor protein p53,Bos indicus,zebu cattle,XM_019982111.1,XP_019837670.1,,model,,default-seq
109634900,tp53,tumor protein p53,Paralichthys olivaceus,Japanese flounder,XM_020095710.1,XP_019951269.1,11109581,model,,default-seq
109674834,Tp53,tumor protein p53,Castor canadensis,American beaver,XM_020151705.1,XP_020007294.1,,model,,default-seq
109873031,tp53,tumor protein p53,Oncorhynchus kisutch,coho salmon,XM_031807550.1,XP_031663410.1,,model,,default-seq
109951400,tp53,tumor protein p53,Monopterus albus,swamp eel,XM_020585891.1,XP_020441547.1,11179131,model,,default-seq
109980675,tp53,tumor protein p53,Labrus bergylta,ballan wrasse,XM_020629140.2,XP_020484796.1,11179131,model,,default-seq
110087754,TP53,tumor protein p53,Pogona vitticeps,central bearded dragon,XM_020809612.1,XP_020665271.1,,model,,default-seq
110121763,TP53,tumor protein p53,Odocoileus virginianus texanus,,XM_020869027.1,XP_020724686.1,,model,,default-seq
110159471,tp53,tumor protein p53,Boleophthalmus pectinirostris,great blue-spotted mudskipper,XM_020924030.1,XP_020779689.1,11109581,model,,default-seq
110194271,TP53,tumor protein p53,Phascolarctos cinereus,koala,XM_020966467.1,XP_020822126.1,,model,,default-seq
110305297,Tp53,tumor protein p53,Mus caroli,Ryukyu mouse,XM_021177210.2,XP_021032869.1,,model,,default-seq
110331731,Tp53,tumor protein p53,Mus pahari,shrew mouse,XM_021212574.2,XP_021068233.2,,model,,default-seq
110480316,TP53,tumor protein p53,Lonchura striata domestica,Bengalese finch,XM_031507637.1,XP_031363497.1,,model,,default-seq
110555127,Tp53,tumor protein p53,Meriones unguiculatus,Mongolian gerbil,XM_021648173.1,XP_021503848.1,,model,,default-seq
110584444,TP53,tumor protein p53,Neomonachus schauinslandi,Hawaiian monk seal,XM_021694492.1,XP_021550167.1,,model,,default-seq
110962689,tp53,tumor protein p53,Acanthochromis polyacanthus,spiny chromis,XM_022210691.1,XP_022066383.1,11179131,model,,default-seq
111161133,LOC111161133,tumor protein p53,Enhydra lutris kenyoni,,XM_022524640.1,XP_022380348.1,,model,,default-seq
111185755,TP53,tumor protein p53,Delphinapterus leucas,beluga whale,XM_022595620.2,XP_022451328.1,,model,,default-seq
111233015,tp53,tumor protein p53,Seriola dumerili,greater amberjack,XM_022760740.1,XP_022616461.1,11179131,model,,default-seq
111527100,TP53,tumor protein p53,Piliocolobus tephrosceles,Ugandan red Colobus,XM_023193314.2,XP_023049082.1,,model,,default-seq
111577187,tp53,tumor protein p53,Amphiprion ocellaris,clown anemonefish,XM_023283324.2,XP_023139092.1,11179131,model,,default-seq
111650698,tp53,tumor protein p53,Seriola lalandi dorsalis,,XM_023400622.1,XP_023256390.1,11179131,model,,default-seq
111850623,tp53,tumor protein p53,Paramormyrops kingsleyae,,XM_023824696.1,XP_023680464.1,10170140,model,,default-seq
111950504,tp53,tumor protein p53,Salvelinus alpinus,Arctic char,XM_023968124.1,XP_023823892.1,,model,,default-seq
112119817,TP53,tumor protein p53,Terrapene carolina triunguis,Three-toed box turtle,XM_024218614.3,XP_024074382.1,,model,,default-seq
112156259,tp53,tumor protein p53,Oryzias melastigma,Indian medaka,XM_036216717.1,XP_036072610.1,,model,,default-seq
112229014,tp53,tumor protein p53,Oncorhynchus tshawytscha,Chinook salmon,XM_024394883.1,XP_024250651.1,,model,,default-seq
112308825,TP53,tumor protein p53,Desmodus rotundus,common vampire bat,XM_024565104.1,XP_024420872.1,,model,,default-seq
112401891,TP53,tumor protein p53,Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,XM_024748420.1,XP_024604188.1,,model,,default-seq
112610199,TP53,tumor protein p53,Theropithecus gelada,gelada,XM_025363515.1,XP_025219300.1,,model,,default-seq
112647438,TP53,tumor protein p53,Canis lupus dingo,dingo,XM_025428522.2,XP_025284307.1,,model,,default-seq
112817082,TP53,tumor protein p53,Callorhinus ursinus,northern fur seal,XM_025864014.1,XP_025719799.1,,model,,default-seq
112856999,TP53,tumor protein p53,Puma concolor,puma,XM_025920288.1,XP_025776073.1,,model,,default-seq
112924853,TP53,tumor protein p53,Vulpes vulpes,red fox,XM_026005407.1,XP_025861192.1,,model,,default-seq
113018712,tp53,tumor protein p53,Astatotilapia calliptera,eastern happy,XM_026162037.1,XP_026017822.1,11179131,model,,default-seq
113048774,tp53,tumor protein p53,Carassius auratus,goldfish,XM_026210612.1,XP_026066397.1,10170140,model,,default-seq
113125452,tp53,tumor protein p53,Mastacembelus armatus,zig-zag eel,XM_026298920.1,XP_026154705.1,11179131,model,,default-seq
113157642,tp53,tumor protein p53,Anabas testudineus,climbing perch,XM_026353231.1,XP_026209016.1,11179131,model,,default-seq
113183981,Tp53,tumor protein p53,Urocitellus parryii,Arctic ground squirrel,XM_026390537.1,XP_026246322.1,,model,,default-seq
113271152,TP53,tumor protein p53,Ursus arctos horribilis,,XM_026520889.1,XP_026376674.1,,model,,default-seq
113451334,TP53,tumor protein p53,Pseudonaja textilis,,XM_026722699.1,XP_026578484.1,10170130,model,,default-seq
113570174,tp53,tumor protein p53,Electrophorus electricus,electric eel,XM_026998413.2,XP_026854214.2,,model,,default-seq
113633022,TP53,tumor protein p53,Lagenorhynchus obliquidens,Pacific white-sided dolphin,XM_027130927.1,XP_026986728.1,,model,,default-seq
113663944,tp53,tumor protein p53,Tachysurus fulvidraco,yellow catfish,XM_027179434.1,XP_027035235.1,10170140,model,,default-seq
113878373,TP53,tumor protein p53,Bos indicus x Bos taurus,hybrid cattle,XM_027519387.1,XP_027375188.1,,model,,default-seq
113939587,TP53,tumor protein p53,Zalophus californianus,California sea lion,XM_027625914.2,XP_027481715.1,,model,,default-seq
114039336,TP53,tumor protein p53,Vombatus ursinus,common wombat,XM_027857038.1,XP_027712839.1,,model,,default-seq
114101690,Tp53,tumor protein p53,Marmota flaviventris,yellow-bellied marmot,XM_027946781.2,XP_027802582.1,,model,,default-seq
114157824,tp53,tumor protein p53,Xiphophorus couchianus,Monterrey platyfish,XM_028038987.1,XP_027894788.1,11179131,model,,default-seq
114225325,TP53,tumor protein p53,Eumetopias jubatus,Steller sea lion,XM_028124935.1,XP_027980736.1,,model,,default-seq
114450790,tp53,tumor protein p53,Parambassis ranga,Indian glassy fish,XM_028429176.1,XP_028284977.1,11109581,model,,default-seq
114480502,tp53,tumor protein p53,Gouania willdenowi,blunt-snouted clingfish,XM_028474708.1,XP_028330509.1,11179131,model,,default-seq
114515376,TP53,tumor protein p53,Phyllostomus discolor,pale spear-nosed bat,XM_028534686.2,XP_028390487.1,,model,,default-seq
114545465,tp53,tumor protein p53,Perca flavescens,yellow perch,XM_028563732.1,XP_028419533.1,11179131,model,,default-seq
114608083,TP53,tumor protein p53,Podarcis muralis,Common wall lizard,XM_028752002.1,XP_028607835.1,,model,,default-seq
114631686,Tp53,tumor protein p53,Grammomys surdaster,,XM_028780049.1,XP_028635882.1,,model,,default-seq
114648997,tp53,tumor protein p53,Erpetoichthys calabaricus,reedfish,XM_028798385.1,XP_028654218.1,,model,,default-seq
114693171,Tp53,tumor protein p53,Peromyscus leucopus,white-footed mouse,XM_028869449.2,XP_028725282.1,,model,,default-seq
114792607,tp53,tumor protein p53,Denticeps clupeoides,denticle herring,XM_028983911.1,XP_028839744.1,10170140,model,,default-seq
114850503,tp53,tumor protein p53,Betta splendens,Siamese fighting fish,XM_029142326.2,XP_028998159.1,11109581,model,,default-seq
114889285,TP53,tumor protein p53,Monodon monoceros,narwhal,XM_029212409.1,XP_029068242.1,,model,,default-seq
115023713,tp53,tumor protein p53,Cottoperca gobio,,XM_029454926.1,XP_029310786.1,,model,,default-seq
115058519,tp53,tumor protein p53,Echeneis naucrates,live sharksucker,XM_029525864.1,XP_029381724.1,,model,,default-seq
115078199,TP53,tumor protein p53,Rhinatrema bivittatum,two-lined caecilian,XM_029580948.1,XP_029436808.1,,model,,default-seq
115135425,tp53,tumor protein p53,Oncorhynchus nerka,sockeye salmon,XM_029670106.1,XP_029525966.1,,model,,default-seq
115154926,tp53,tumor protein p53,Salmo trutta,river trout,XM_029701643.1,XP_029557503.1,,model,,default-seq
115281719,TP53,tumor protein p53,Suricata suricatta,meerkat,XM_029927154.1,XP_029783014.1,,model,,default-seq
115338264,TP53,tumor protein p53,Aquila chrysaetos chrysaetos,,XM_030006774.1,XP_029862634.1,,model,,default-seq
115376784,tp53,tumor protein p53,Myripristis murdjan,pinecone soldierfish,XM_030076548.1,XP_029932408.1,,model,,default-seq
115385401,tp53,tumor protein p53,Salarias fasciatus,jewelled blenny,XM_030087391.1,XP_029943251.1,,model,,default-seq
115438783,tp53,tumor protein p53,Sphaeramia orbicularis,orbiculate cardinalfish,XM_030162620.1,XP_030018480.1,,model,,default-seq
115457986,TP53,tumor protein p53,Microcaecilia unicolor,,XM_030187726.1,XP_030043586.1,,model,,default-seq
115500807,TP53,tumor protein p53,Lynx canadensis,Canada lynx,XM_030295516.1,XP_030151376.1,,model,,default-seq
115529448,tp53,tumor protein p53,Gadus morhua,Atlantic cod,XM_030338190.1,XP_030194050.1,,model,,default-seq
115590323,tp53,tumor protein p53,Sparus aurata,gilthead seabream,XM_030431663.1,XP_030287523.1,,model,,default-seq
115602932,TP53,tumor protein p53,Strigops habroptila,Kakapo,XM_030474375.1,XP_030330235.1,,model,,default-seq
115644052,TP53,tumor protein p53,Gopherus evgoodei,Goodes thornscrub tortoise,XM_030548110.1,XP_030403970.1,,model,,default-seq
115796797,tp53,tumor protein p53,Archocentrus centrarchus,flier cichlid,XM_030753229.1,XP_030609089.1,,model,,default-seq
115828178,tp53,tumor protein p53,Chanos chanos,milkfish,XM_030792125.1,XP_030647985.1,,model,,default-seq
115855875,TP53,tumor protein p53,Globicephala melas,long-finned pilot whale,XM_030861565.1,XP_030717425.1,,model,,default-seq
115916353,TP53,tumor protein p53,Camarhynchus parvulus,,XM_030970056.1,XP_030825916.1,,model,,default-seq
116049038,tp53,tumor protein p53,Sander lucioperca,pikeperch,XM_031298412.2,XP_031154272.2,,model,,default-seq
116077116,Tp53,tumor protein p53,Mastomys coucha,southern multimammate mouse,XM_031351448.1,XP_031207308.1,,model,,default-seq
116310388,tp53,tumor protein p53,Oreochromis aureus,,XM_031727155.2,XP_031583015.1,,model,,default-seq
116459052,TP53,tumor protein p53,Hylobates moloch,silvery gibbon,XM_032139337.2,XP_031995228.1,,model,,default-seq
